timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-06-29T01:05:22.674872Z,BTC-26-100K-EOY,Kalshi NO / PM YES,25,47,177,18597,177,120,200,177,44,200,success,none,0,18597
2026-06-29T01:22:56.736504Z,KXHIGHTSFO-26JUN29-T71,Kalshi NO / PM YES,37,29,99,17002,0,141,200,0,196,200,failed_no_fill,none,0,0
2026-06-29T02:39:00.434846Z,KXHIGHLAX-26JUN29-T71,Kalshi YES / PM NO,51,36,27,4221,27,115,200,27,184,200,success,none,0,4221
2026-06-29T03:24:54.426813Z,CPI-26-JUN-LT-3.0,Kalshi YES / PM NO,47,20,72,10913,72,93,200,72,125,200,success,none,0,10913
2026-06-29T03:54:01.377738Z,SCOTUS-26-RETIRE-THOMAS,Kalshi NO / PM YES,50,24,114,16332,114,146,200,114,180,200,success,none,0,16332
2026-06-29T04:03:47.620377Z,HEAT-26-TX-JUN-RECORD,Kalshi YES / PM NO,40,47,85,9682,85,119,200,85,114,200,success,none,0,9682
2026-06-29T05:34:25.762925Z,FED-26-RATES-NO-HIKE-JUN,Kalshi NO / PM YES,27,23,159,23493,0,60,500,0,154,200,failed_no_fill,none,0,0
2026-06-29T05:50:47.145165Z,GPT-26-AGI-ACHIEVED-Q2,Kalshi YES / PM NO,36,34,147,22062,147,124,200,147,177,200,success,none,0,22062
2026-06-29T07:20:29.908588Z,FDA-26-CRISPR-APPROVAL-SICKLE,Kalshi NO / PM YES,31,51,46,9048,46,132,200,46,76,200,success,none,0,9048
2026-06-29T07:40:27.539801Z,NFL-26-SB-CHAMPS-KC,Kalshi NO / PM YES,48,36,114,19192,114,53,200,114,190,200,success,none,0,19192
2026-06-29T09:00:32.844306Z,SCOTUS-26-RETIRE-THOMAS,Kalshi YES / PM NO,51,43,46,5464,46,134,200,46,130,200,success,none,0,5464
2026-06-29T09:11:02.116660Z,GOV-26-CA-NEWSOM,Kalshi YES / PM NO,33,37,34,6444,34,49,200,24,53,200,partial_unwind,market_sell_kalshi,-1895,2653
2026-06-29T10:00:21.299748Z,CPI-26-JUN-LT-3.0,Kalshi NO / PM YES,41,56,57,6522,0,43,429,0,143,500,failed_no_fill,none,0,0
2026-06-29T10:27:29.362849Z,SPACE-26-STARSHIP-ORBIT,Kalshi YES / PM NO,55,34,162,19105,162,62,200,0,152,500,leg_failed_unwind,market_sell_kalshi,-1284,-1284
2026-06-29T13:02:00.974159Z,US-GDP-26-Q2-GT-2.5,Kalshi YES / PM NO,56,24,68,8467,68,109,200,68,183,200,success,none,0,8467
2026-06-29T13:14:41.760003Z,FDA-26-CRISPR-APPROVAL-SICKLE,Kalshi YES / PM NO,43,28,18,1907,18,74,200,18,143,200,success,none,0,1907
2026-06-29T15:02:42.880248Z,FED-26-RATES-NO-HIKE-JUN,Kalshi NO / PM YES,49,34,20,3224,20,70,200,0,94,500,leg_failed_unwind,market_sell_kalshi,-1198,-1198
2026-06-29T17:49:31.573185Z,CPI-26-JUN-GT-3.2,Kalshi YES / PM NO,58,25,37,5897,0,79,500,0,75,500,failed_no_fill,none,0,0
2026-06-29T17:59:12.925399Z,GOV-26-FL-DESANTIS-WIN,Kalshi YES / PM NO,48,48,67,9198,67,80,200,67,94,200,success,none,0,9198
2026-06-29T18:46:39.759430Z,HURRICANE-26-CAT5-FL,Kalshi YES / PM NO,37,36,170,33529,0,108,429,0,116,200,failed_no_fill,none,0,0
2026-06-29T18:46:52.309325Z,NFL-26-SB-CHAMPS-KC,Kalshi NO / PM YES,21,43,195,24924,195,78,200,195,187,200,success,none,0,24924
2026-06-29T19:02:46.336418Z,SCOTUS-26-RETIRE-THOMAS,Kalshi NO / PM YES,22,51,79,14117,79,66,200,79,125,200,success,none,0,14117
2026-06-29T20:14:32.256197Z,NFL-26-MVP-MAHOMES,Kalshi NO / PM YES,22,35,140,27140,140,80,200,140,67,200,success,none,0,27140
2026-06-29T21:31:45.525244Z,UNEMP-26-JUN-LT-4.0,Kalshi NO / PM YES,47,37,88,15524,88,68,200,80,134,200,partial_unwind,market_sell_kalshi,-1310,12803
2026-06-29T21:47:36.999017Z,FED-26-RATES-NO-HIKE-JUN,Kalshi NO / PM YES,30,55,88,12623,88,148,200,88,92,200,success,none,0,12623
2026-06-29T21:57:20.501488Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi NO / PM YES,46,26,53,10208,0,117,429,0,87,200,failed_no_fill,none,0,0
2026-06-29T22:19:50.630383Z,ETH-26-ETF-APPROVAL-Q2,Kalshi YES / PM NO,45,28,198,21080,198,55,200,198,168,200,success,none,0,21080
