timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-07-21T01:10:53.456925Z,UNEMP-26-JUL-LT-4.0,Kalshi YES / PM NO,39,47,151,19782,0,95,429,0,41,500,failed_no_fill,none,0,0
2026-07-21T02:36:24.277115Z,BTC-26-100K-EOY,Kalshi YES / PM NO,46,44,73,7990,73,41,200,73,176,200,success,none,0,7990
2026-07-21T05:07:13.852699Z,KXHIGHLAX-26JUL21-T71,Kalshi NO / PM YES,20,75,11,2136,11,104,200,11,183,200,success,none,0,2136
2026-07-21T05:36:55.217788Z,HURRICANE-26-CAT5-FL,Kalshi YES / PM NO,39,44,187,28385,187,118,200,187,107,200,success,none,0,28385
2026-07-21T08:05:10.742764Z,US-GDP-26-Q3-GT-2.5,Kalshi NO / PM YES,20,45,116,21714,116,127,200,116,51,200,success,none,0,21714
2026-07-21T08:52:31.466186Z,ETH-26-ETF-APPROVAL-Q3,Kalshi YES / PM NO,58,34,25,2631,25,127,200,25,114,200,success,none,0,2631
2026-07-21T09:22:55.011563Z,NFL-26-SB-CHAMPS-KC,Kalshi NO / PM YES,25,35,140,25799,140,51,200,140,77,200,success,none,0,25799
2026-07-21T09:23:19.279427Z,CPI-26-JUL-GT-3.2,Kalshi YES / PM NO,36,40,183,35601,183,109,200,183,62,200,success,none,0,35601
2026-07-21T10:19:26.000739Z,OSCARS-26-BEST-PICTURE-NOLAN,Kalshi YES / PM NO,47,22,182,30089,182,85,200,182,163,200,success,none,0,30089
2026-07-21T10:28:07.618067Z,FED-26-RATES-50BPS-JUL,Kalshi NO / PM YES,23,50,31,3608,31,77,200,31,174,200,success,none,0,3608
2026-07-21T12:01:10.468035Z,SPACE-26-STARSHIP-ORBIT,Kalshi NO / PM YES,45,29,146,20339,146,127,200,146,150,200,success,none,0,20339
2026-07-21T12:30:49.536359Z,OSCARS-26-BEST-PICTURE-NOLAN,Kalshi YES / PM NO,59,38,145,15699,145,92,200,0,182,500,leg_failed_unwind,market_sell_kalshi,-2914,-2914
2026-07-21T13:26:14.593466Z,ELEC-26-SENATE-GOP-MAJ,Kalshi YES / PM NO,54,39,124,24722,124,45,200,0,187,429,leg_failed_unwind,market_sell_kalshi,-1308,-1308
2026-07-21T13:39:39.275567Z,KXHIGHMIA-26JUL21-B94.5,Kalshi NO / PM YES,33,33,61,7116,61,102,200,61,115,200,success,none,0,7116
2026-07-21T13:42:57.170839Z,GPT-26-AGI-ACHIEVED-Q3,Kalshi YES / PM NO,57,20,87,11219,0,75,500,0,57,200,failed_no_fill,none,0,0
2026-07-21T14:48:14.074665Z,UNEMP-26-JUL-LT-4.0,Kalshi YES / PM NO,52,30,137,20906,0,141,200,0,73,200,failed_no_fill,none,0,0
2026-07-21T16:14:40.582374Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi YES / PM NO,33,63,60,10546,60,30,200,60,177,200,success,none,0,10546
2026-07-21T16:28:52.237837Z,SPACE-26-STARSHIP-ORBIT,Kalshi NO / PM YES,32,22,101,19400,101,86,200,101,62,200,success,none,0,19400
2026-07-21T16:50:44.563759Z,BTC-26-100K-EOY,Kalshi YES / PM NO,53,36,147,20948,147,49,200,147,84,200,success,none,0,20948
2026-07-21T16:56:33.867505Z,OSCARS-26-BEST-PICTURE-NOLAN,Kalshi NO / PM YES,35,29,85,9435,85,52,200,0,131,429,leg_failed_unwind,market_sell_kalshi,-1836,-1836
2026-07-21T17:21:05.226849Z,KXHIGHTSFO-26JUL21-T71,Kalshi YES / PM NO,39,38,20,3715,20,109,200,20,89,200,success,none,0,3715
2026-07-21T18:49:22.332406Z,SP500-26-JUL21-GT-6000,Kalshi YES / PM NO,58,31,105,19664,105,30,200,105,97,200,success,none,0,19664
2026-07-21T19:54:10.119004Z,HURRICANE-26-CAT5-FL,Kalshi NO / PM YES,36,30,194,26140,0,148,200,0,147,200,failed_no_fill,none,0,0
2026-07-21T21:03:02.243223Z,CPI-26-JUL-GT-3.2,Kalshi NO / PM YES,23,41,71,10593,71,114,200,71,60,200,success,none,0,10593
2026-07-21T21:14:58.575270Z,GOV-26-FL-DESANTIS-WIN,Kalshi YES / PM NO,47,26,199,28575,0,49,500,0,42,429,failed_no_fill,none,0,0
2026-07-21T21:49:50.761206Z,POTUS-26-APPROVAL-GT-45,Kalshi YES / PM NO,43,47,66,12853,66,96,200,66,127,200,success,none,0,12853
2026-07-21T22:11:57.451356Z,SP500-26-JUL21-GT-6000,Kalshi NO / PM YES,25,43,56,7968,56,131,200,56,54,200,success,none,0,7968
2026-07-21T22:34:33.245263Z,SPACE-26-STARSHIP-ORBIT,Kalshi NO / PM YES,38,24,96,17328,0,120,500,0,200,200,failed_no_fill,none,0,0
2026-07-21T22:34:34.785369Z,OSCARS-26-BEST-PICTURE-NOLAN,Kalshi NO / PM YES,50,29,47,6268,0,51,500,0,196,429,failed_no_fill,none,0,0
2026-07-21T23:38:21.597203Z,FDA-26-CRISPR-APPROVAL-SICKLE,Kalshi NO / PM YES,33,45,129,21126,129,77,200,129,181,200,success,none,0,21126
