timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-07-07T00:11:38.959490Z,GOV-26-CA-NEWSOM,Kalshi NO / PM YES,42,34,71,11742,71,91,200,71,171,200,success,none,0,11742
2026-07-07T05:05:54.092464Z,POTUS-26-APPROVAL-GT-45,Kalshi YES / PM NO,39,22,112,21629,112,73,200,112,184,200,success,none,0,21629
2026-07-07T05:18:24.701216Z,NBA-26-CHAMPS-BOS,Kalshi YES / PM NO,36,60,188,25480,188,52,200,0,95,429,leg_failed_unwind,market_sell_kalshi,-1574,-1574
2026-07-07T06:00:40.502965Z,POTUS-26-APPROVAL-GT-45,Kalshi YES / PM NO,41,36,121,14302,121,88,200,121,149,200,success,none,0,14302
2026-07-07T06:25:41.791468Z,BTC-26-100K-EOY,Kalshi NO / PM YES,34,32,168,22750,168,85,200,168,96,200,success,none,0,22750
2026-07-07T06:46:42.379830Z,HURRICANE-26-CAT5-FL,Kalshi NO / PM YES,27,49,153,15790,153,47,200,0,94,500,leg_failed_unwind,market_sell_kalshi,-3131,-3131
2026-07-07T07:26:55.037827Z,BOXOFFICE-26-AVATAR3-GT-2B,Kalshi YES / PM NO,52,44,21,3737,21,55,200,21,47,200,success,none,0,3737
2026-07-07T07:29:33.572100Z,SP500-26-JUL07-GT-6000,Kalshi YES / PM NO,41,57,125,14870,125,112,200,125,118,200,success,none,0,14870
2026-07-07T07:38:51.527857Z,KXHIGHCHI-26JUL07-T79,Kalshi YES / PM NO,31,44,47,8595,47,107,200,47,103,200,success,none,0,8595
2026-07-07T07:46:54.325317Z,KXHIGHMIA-26JUL07-B94.5,Kalshi YES / PM NO,38,41,141,18774,141,110,200,141,77,200,success,none,0,18774
2026-07-07T09:19:44.685621Z,NFL-26-SB-CHAMPS-KC,Kalshi YES / PM NO,46,51,189,30133,189,143,200,189,103,200,success,none,0,30133
2026-07-07T10:18:20.263012Z,SPACE-26-STARSHIP-ORBIT,Kalshi YES / PM NO,35,45,130,25204,130,101,200,130,181,200,success,none,0,25204
2026-07-07T10:34:31.872956Z,SPACE-26-STARSHIP-ORBIT,Kalshi YES / PM NO,34,45,47,7679,47,117,200,47,140,200,success,none,0,7679
2026-07-07T12:39:15.861554Z,NFL-26-MVP-MAHOMES,Kalshi YES / PM NO,44,22,125,22145,0,130,200,0,198,200,failed_no_fill,none,0,0
2026-07-07T13:19:39.295977Z,NFL-26-SB-CHAMPS-KC,Kalshi NO / PM YES,49,35,105,18385,105,55,200,105,159,200,success,none,0,18385
2026-07-07T14:47:19.028583Z,NBA-26-CHAMPS-BOS,Kalshi NO / PM YES,47,41,28,4632,28,47,200,28,166,200,success,none,0,4632
2026-07-07T15:19:15.289141Z,CPI-26-JUL-GT-3.2,Kalshi YES / PM NO,53,35,144,24544,0,55,429,0,160,429,failed_no_fill,none,0,0
2026-07-07T15:40:07.699436Z,CPI-26-JUL-GT-3.2,Kalshi NO / PM YES,40,40,189,20170,189,150,200,189,109,200,success,none,0,20170
2026-07-07T17:37:10.426397Z,FED-26-RATES-NO-HIKE-JUL,Kalshi NO / PM YES,22,58,47,7454,47,30,200,47,84,200,success,none,0,7454
2026-07-07T18:58:22.364181Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi NO / PM YES,25,20,12,1362,12,36,200,12,194,200,success,none,0,1362
2026-07-07T19:02:39.363118Z,SCOTUS-26-RETIRE-THOMAS,Kalshi YES / PM NO,31,65,160,26626,160,88,200,160,69,200,success,none,0,26626
2026-07-07T20:11:18.391591Z,SCOTUS-26-RETIRE-THOMAS,Kalshi YES / PM NO,41,48,60,7452,0,123,200,0,92,200,failed_no_fill,none,0,0
2026-07-07T20:30:16.199568Z,AAPL-26-VISION-PRO-SALES-GT-1M,Kalshi NO / PM YES,35,48,104,18463,104,74,200,104,120,200,success,none,0,18463
2026-07-07T20:30:43.730570Z,ETH-26-ETF-APPROVAL-Q3,Kalshi NO / PM YES,39,27,150,16830,0,81,200,0,191,200,failed_no_fill,none,0,0
2026-07-07T21:05:24.411602Z,FDA-26-CRISPR-APPROVAL-SICKLE,Kalshi NO / PM YES,47,44,108,15692,0,130,500,0,74,200,failed_no_fill,none,0,0
2026-07-07T22:19:00.130955Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi NO / PM YES,47,27,92,15368,92,46,200,92,151,200,success,none,0,15368
2026-07-07T22:53:17.752207Z,CPI-26-JUL-GT-3.2,Kalshi YES / PM NO,60,31,44,4936,0,51,500,0,195,429,failed_no_fill,none,0,0
2026-07-07T22:58:47.938912Z,ELEC-26-SENATE-GOP-MAJ,Kalshi YES / PM NO,49,39,101,17769,101,45,200,101,50,200,success,none,0,17769
2026-07-07T23:51:04.322141Z,GPT-26-AGI-ACHIEVED-Q3,Kalshi NO / PM YES,45,21,38,6385,38,144,200,38,196,200,success,none,0,6385
2026-07-07T23:53:51.889001Z,KXHIGHLAX-26JUL07-T71,Kalshi YES / PM NO,57,32,31,6001,31,92,200,31,71,200,success,none,0,6001
