timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-08-09T00:51:52.942781Z,BTC-26-100K-EOY,Kalshi NO / PM YES,37,36,95,9722,0,146,429,0,141,429,failed_no_fill,none,0,0
2026-08-09T01:49:03.314452Z,AAPL-26-VISION-PRO-SALES-GT-1M,Kalshi NO / PM YES,44,42,47,7535,47,65,200,0,192,429,leg_failed_unwind,market_sell_kalshi,-2698,-2698
2026-08-09T02:30:43.200618Z,SP500-26-AUG09-GT-6000,Kalshi NO / PM YES,36,31,188,21121,188,123,200,188,111,200,success,none,0,21121
2026-08-09T04:57:08.349324Z,NBA-26-CHAMPS-BOS,Kalshi YES / PM NO,37,52,56,9025,56,64,200,56,109,200,success,none,0,9025
2026-08-09T07:19:05.402174Z,KXHIGHTSFO-26AUG09-B72.5,Kalshi YES / PM NO,57,39,58,7382,58,145,200,0,133,429,leg_failed_unwind,market_sell_kalshi,-3178,-3178
2026-08-09T09:17:58.735418Z,KXHIGHLAX-26AUG09-T71,Kalshi NO / PM YES,37,32,176,25673,176,42,200,176,147,200,success,none,0,25673
2026-08-09T09:20:03.163647Z,UNEMP-26-AUG-LT-4.0,Kalshi NO / PM YES,47,35,198,29290,0,38,200,0,104,200,failed_no_fill,none,0,0
2026-08-09T10:02:25.849459Z,HURRICANE-26-CAT5-FL,Kalshi YES / PM NO,35,58,70,8779,70,36,200,70,77,200,success,none,0,8779
2026-08-09T12:32:17.308377Z,KXHIGHTSFO-26AUG09-B72.5,Kalshi YES / PM NO,58,37,106,14727,106,66,200,106,60,200,success,none,0,14727
2026-08-09T12:59:17.743026Z,KXHIGHTSFO-26AUG09-T71,Kalshi YES / PM NO,31,64,120,16878,120,137,200,120,198,200,success,none,0,16878
2026-08-09T15:03:10.796301Z,KXHIGHTSFO-26AUG09-T71,Kalshi NO / PM YES,40,48,161,23153,161,118,200,161,78,200,success,none,0,23153
2026-08-09T16:59:41.683527Z,CPI-26-AUG-GT-3.2,Kalshi YES / PM NO,43,35,131,18637,131,30,200,131,137,200,success,none,0,18637
2026-08-09T18:46:52.171600Z,FED-26-RATES-NO-HIKE-AUG,Kalshi NO / PM YES,44,39,154,23210,154,105,200,154,117,200,success,none,0,23210
2026-08-09T21:36:09.998874Z,HEAT-26-TX-AUG-RECORD,Kalshi NO / PM YES,37,28,81,13546,81,58,200,81,103,200,success,none,0,13546
2026-08-09T22:35:03.280254Z,GOV-26-CA-NEWSOM,Kalshi NO / PM YES,25,54,165,25859,0,75,200,0,67,200,failed_no_fill,none,0,0
