timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-08-06T00:23:34.829883Z,ELEC-24-PREZ,Kalshi YES / PM NO,43,49,24,14400,24,75,200,24,167,200,success,none,0,14400
2026-08-06T00:52:37.479823Z,NFL-24-MVP,Kalshi NO / PM YES,44,51,154,30800,154,52,200,154,149,200,success,none,0,30800
2026-08-06T01:59:28.445608Z,BTC-24-100K,Kalshi YES / PM NO,31,39,140,392000,140,94,200,140,152,200,success,none,0,392000
2026-08-06T04:20:03.495355Z,GPT-24-AGI,Kalshi YES / PM NO,51,40,106,74200,106,95,200,106,182,200,success,none,0,74200
2026-08-06T04:25:05.164935Z,GPT-24-AGI,Kalshi YES / PM NO,60,37,93,18600,93,68,200,93,107,200,success,none,0,18600
2026-08-06T05:30:25.953299Z,BTC-24-100K,Kalshi NO / PM YES,46,30,53,111300,53,123,200,53,80,200,success,none,0,111300
2026-08-06T05:57:27.197081Z,FED-24-RATES,Kalshi YES / PM NO,30,45,32,76800,32,82,200,3,65,200,partial_unwind,market_sell_kalshi,-656,6544
2026-08-06T07:30:32.147029Z,ELEC-24-PREZ,Kalshi YES / PM NO,32,32,21,73500,21,50,200,21,176,200,success,none,0,73500
2026-08-06T09:12:45.442933Z,GPT-24-AGI,Kalshi NO / PM YES,25,23,127,647700,127,67,200,127,85,200,success,none,0,647700
2026-08-06T09:15:23.396067Z,NFL-24-MVP,Kalshi NO / PM YES,49,41,102,91800,0,136,429,0,52,500,failed_no_fill,none,0,0
2026-08-06T10:33:00.565426Z,NFL-24-MVP,Kalshi NO / PM YES,27,29,37,151700,37,56,200,37,167,200,success,none,0,151700
2026-08-06T11:13:46.991321Z,GPT-24-AGI,Kalshi NO / PM YES,29,32,53,190800,53,130,200,53,55,200,success,none,0,190800
2026-08-06T13:51:12.990366Z,ELEC-24-PREZ,Kalshi YES / PM NO,33,65,60,6000,60,149,200,60,92,200,success,none,0,6000
2026-08-06T14:31:40.265788Z,ELEC-24-PREZ,Kalshi YES / PM NO,56,20,131,288200,131,37,200,131,45,200,success,none,0,288200
2026-08-06T14:35:19.495860Z,FED-24-RATES,Kalshi YES / PM NO,46,20,35,115500,35,136,200,35,175,200,success,none,0,115500
2026-08-06T14:39:20.260340Z,NFL-24-MVP,Kalshi NO / PM YES,26,72,128,12800,128,86,200,106,186,200,partial_unwind,market_sell_kalshi,-1304,9296
2026-08-06T15:59:29.458158Z,BTC-24-100K,Kalshi NO / PM YES,46,42,151,166100,151,140,200,151,136,200,success,none,0,166100
2026-08-06T16:15:13.154876Z,FED-24-RATES,Kalshi YES / PM NO,60,27,81,81000,81,111,200,81,92,200,success,none,0,81000
2026-08-06T18:18:30.764900Z,ELEC-24-PREZ,Kalshi NO / PM YES,37,32,66,191400,66,135,200,66,118,200,success,none,0,191400
2026-08-06T20:26:51.319214Z,BTC-24-100K,Kalshi NO / PM YES,21,55,54,113400,54,36,200,54,195,200,success,none,0,113400
2026-08-06T21:24:35.059086Z,GPT-24-AGI,Kalshi NO / PM YES,41,46,132,132000,132,150,200,132,114,200,success,none,0,132000
2026-08-06T21:45:24.920698Z,BTC-24-100K,Kalshi NO / PM YES,25,63,24,24000,24,40,200,24,133,200,success,none,0,24000
2026-08-06T23:02:18.370027Z,GPT-24-AGI,Kalshi NO / PM YES,47,40,55,66000,55,44,200,8,58,200,partial_unwind,market_sell_kalshi,-1874,7726
2026-08-06T23:06:35.300600Z,FED-24-RATES,Kalshi YES / PM NO,46,34,113,192100,113,127,200,113,177,200,success,none,0,192100
2026-08-06T23:15:41.425265Z,NFL-24-MVP,Kalshi NO / PM YES,23,43,162,534600,162,44,200,33,186,200,partial_unwind,market_sell_kalshi,-640,108260
