timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-08-08T01:27:34.288688Z,GOV-26-FL-DESANTIS-WIN,Kalshi YES / PM NO,53,45,179,18216,179,135,200,179,76,200,success,none,0,18216
2026-08-08T02:22:52.029625Z,ETH-26-ETF-APPROVAL-Q3,Kalshi NO / PM YES,32,23,112,11282,0,129,500,0,64,500,failed_no_fill,none,0,0
2026-08-08T04:16:27.878923Z,NFL-26-MVP-MAHOMES,Kalshi YES / PM NO,37,59,124,17532,124,89,200,0,74,429,leg_failed_unwind,market_sell_kalshi,-1115,-1115
2026-08-08T05:39:39.670370Z,CPI-26-AUG-LT-3.0,Kalshi YES / PM NO,34,39,123,14492,123,130,200,0,161,429,leg_failed_unwind,market_sell_kalshi,-1275,-1275
2026-08-08T07:01:13.876325Z,SP500-26-AUG08-GT-6000,Kalshi NO / PM YES,47,50,126,15214,126,104,200,126,109,200,success,none,0,15214
2026-08-08T08:44:15.264593Z,NBA-26-CHAMPS-BOS,Kalshi YES / PM NO,32,31,161,26908,0,53,429,0,86,200,failed_no_fill,none,0,0
2026-08-08T09:15:31.120456Z,ETH-26-ETF-APPROVAL-Q3,Kalshi NO / PM YES,34,34,10,1277,10,146,200,10,133,200,success,none,0,1277
2026-08-08T11:01:39.595939Z,GPT-26-AGI-ACHIEVED-Q3,Kalshi NO / PM YES,38,30,87,15209,0,131,429,0,123,429,failed_no_fill,none,0,0
2026-08-08T12:47:57.527081Z,FED-26-RATES-NO-HIKE-AUG,Kalshi NO / PM YES,26,60,143,28521,143,66,200,143,173,200,success,none,0,28521
2026-08-08T13:20:21.813550Z,NBA-26-CHAMPS-BOS,Kalshi YES / PM NO,50,44,123,22584,0,54,429,0,55,200,failed_no_fill,none,0,0
2026-08-08T15:42:06.917378Z,HEAT-26-TX-AUG-RECORD,Kalshi NO / PM YES,43,24,24,2651,0,144,500,0,196,200,failed_no_fill,none,0,0
2026-08-08T17:25:07.353872Z,GOV-26-CA-NEWSOM,Kalshi YES / PM NO,33,62,118,18803,0,93,500,0,186,500,failed_no_fill,none,0,0
2026-08-08T21:45:24.385701Z,US-GDP-26-Q3-GT-2.5,Kalshi YES / PM NO,30,62,162,31391,162,33,200,162,178,200,success,none,0,31391
