timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-07-22T00:43:59.039209Z,ELEC-24-PREZ,Kalshi YES / PM NO,47,32,144,259200,144,36,200,144,41,200,success,none,0,259200
2026-07-22T02:06:11.736095Z,NFL-24-MVP,Kalshi NO / PM YES,37,57,144,43200,144,79,200,144,73,200,success,none,0,43200
2026-07-22T03:38:06.871480Z,FED-24-RATES,Kalshi YES / PM NO,56,27,31,43400,31,145,200,31,63,200,success,none,0,43400
2026-07-22T04:29:35.675623Z,ELEC-24-PREZ,Kalshi NO / PM YES,50,31,96,172800,96,134,200,30,56,200,partial_unwind,market_sell_kalshi,-885,53115
2026-07-22T05:29:47.560970Z,BTC-24-100K,Kalshi NO / PM YES,21,73,177,53100,177,78,200,177,121,200,success,none,0,53100
2026-07-22T05:50:37.110921Z,ELEC-24-PREZ,Kalshi YES / PM NO,54,36,200,160000,200,88,200,200,184,200,success,none,0,160000
2026-07-22T06:47:14.518822Z,ELEC-24-PREZ,Kalshi YES / PM NO,38,35,15,36000,15,93,200,15,104,200,success,none,0,36000
2026-07-22T08:32:21.703116Z,GPT-24-AGI,Kalshi NO / PM YES,35,58,168,100800,168,36,200,57,68,200,partial_unwind,market_sell_kalshi,-1757,32443
2026-07-22T08:38:08.501682Z,BTC-24-100K,Kalshi YES / PM NO,54,20,174,400200,174,41,200,174,118,200,success,none,0,400200
2026-07-22T08:55:02.448080Z,ELEC-24-PREZ,Kalshi YES / PM NO,36,27,172,584800,172,101,200,172,200,200,success,none,0,584800
2026-07-22T11:00:21.022170Z,FED-24-RATES,Kalshi NO / PM YES,27,27,105,462000,105,91,200,105,124,200,success,none,0,462000
2026-07-22T11:45:16.096382Z,NFL-24-MVP,Kalshi NO / PM YES,38,53,148,88800,148,73,200,148,161,200,success,none,0,88800
2026-07-22T12:59:46.882193Z,BTC-24-100K,Kalshi NO / PM YES,48,30,131,248900,131,101,200,107,188,200,partial_unwind,market_sell_kalshi,-1371,201929
2026-07-22T14:29:30.232958Z,BTC-24-100K,Kalshi NO / PM YES,28,37,109,359700,109,46,200,109,140,200,success,none,0,359700
2026-07-22T14:43:19.320634Z,GPT-24-AGI,Kalshi YES / PM NO,51,25,28,58800,28,30,200,28,111,200,success,none,0,58800
2026-07-22T16:10:25.036628Z,GPT-24-AGI,Kalshi YES / PM NO,51,23,25,60000,25,83,200,25,87,200,success,none,0,60000
2026-07-22T17:48:53.659437Z,NFL-24-MVP,Kalshi YES / PM NO,40,23,155,542500,155,71,200,155,167,200,success,none,0,542500
2026-07-22T19:45:22.223228Z,ELEC-24-PREZ,Kalshi NO / PM YES,21,36,177,708000,177,68,200,177,176,200,success,none,0,708000
2026-07-22T20:27:26.794823Z,GPT-24-AGI,Kalshi YES / PM NO,43,37,157,298300,157,143,200,157,52,200,success,none,0,298300
2026-07-22T21:25:10.716020Z,GPT-24-AGI,Kalshi NO / PM YES,21,30,88,422400,0,82,500,0,53,429,failed_no_fill,none,0,0
2026-07-22T22:46:15.786238Z,ELEC-24-PREZ,Kalshi NO / PM YES,36,35,79,205400,79,56,200,79,199,200,success,none,0,205400
2026-07-22T22:49:51.611151Z,GPT-24-AGI,Kalshi YES / PM NO,31,54,149,208600,149,134,200,149,63,200,success,none,0,208600
2026-07-22T23:36:25.336850Z,BTC-24-100K,Kalshi YES / PM NO,33,53,73,94900,0,39,429,0,153,200,failed_no_fill,none,0,0
