timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-07-13T01:13:12.057899Z,NFL-24-MVP,Kalshi NO / PM YES,27,50,167,367400,167,130,200,167,117,200,success,none,0,367400
2026-07-13T01:13:27.830885Z,NFL-24-MVP,Kalshi NO / PM YES,25,34,182,691600,182,33,200,182,164,200,success,none,0,691600
2026-07-13T01:27:58.831236Z,GPT-24-AGI,Kalshi NO / PM YES,43,34,134,294800,134,130,200,134,117,200,success,none,0,294800
2026-07-13T07:39:06.483732Z,GPT-24-AGI,Kalshi NO / PM YES,46,40,127,152400,127,74,200,127,63,200,success,none,0,152400
2026-07-13T08:40:58.751553Z,ELEC-24-PREZ,Kalshi YES / PM NO,57,36,58,29000,58,94,200,58,45,200,success,none,0,29000
2026-07-13T08:51:05.600363Z,FED-24-RATES,Kalshi NO / PM YES,50,29,77,146300,77,46,200,77,175,200,success,none,0,146300
2026-07-13T10:13:19.415964Z,FED-24-RATES,Kalshi NO / PM YES,36,28,188,620400,188,33,200,188,143,200,success,none,0,620400
2026-07-13T11:24:30.281794Z,ELEC-24-PREZ,Kalshi NO / PM YES,38,30,159,461100,159,58,200,159,122,200,success,none,0,461100
2026-07-13T11:57:50.933664Z,FED-24-RATES,Kalshi NO / PM YES,20,58,94,197400,94,32,200,94,98,200,success,none,0,197400
2026-07-13T12:55:50.752973Z,GPT-24-AGI,Kalshi NO / PM YES,36,31,119,368900,119,82,200,119,165,200,success,none,0,368900
2026-07-13T13:04:19.594147Z,BTC-24-100K,Kalshi YES / PM NO,54,29,142,198800,142,144,200,142,159,200,success,none,0,198800
2026-07-13T14:04:20.912205Z,NFL-24-MVP,Kalshi YES / PM NO,60,25,32,41600,32,107,200,32,183,200,success,none,0,41600
2026-07-13T15:52:46.128970Z,BTC-24-100K,Kalshi YES / PM NO,34,31,79,268600,79,93,200,79,178,200,success,none,0,268600
2026-07-13T16:03:14.123687Z,ELEC-24-PREZ,Kalshi NO / PM YES,20,50,49,142100,49,104,200,49,54,200,success,none,0,142100
2026-07-13T17:49:07.785808Z,NFL-24-MVP,Kalshi YES / PM NO,32,35,171,513000,171,90,200,171,154,200,success,none,0,513000
2026-07-13T17:51:57.126692Z,ELEC-24-PREZ,Kalshi NO / PM YES,32,48,153,290700,153,55,200,153,48,200,success,none,0,290700
2026-07-13T20:44:53.681229Z,NFL-24-MVP,Kalshi NO / PM YES,38,52,121,96800,121,129,200,121,97,200,success,none,0,96800
2026-07-13T22:56:43.877750Z,GPT-24-AGI,Kalshi NO / PM YES,34,58,198,99000,198,137,200,198,148,200,success,none,0,99000
2026-07-13T23:08:36.176201Z,ELEC-24-PREZ,Kalshi NO / PM YES,23,56,86,172000,86,65,200,86,101,200,success,none,0,172000
2026-07-13T23:31:04.964888Z,NFL-24-MVP,Kalshi NO / PM YES,46,44,89,62300,89,115,200,89,160,200,success,none,0,62300
2026-07-13T23:39:14.933506Z,NFL-24-MVP,Kalshi NO / PM YES,26,70,118,11800,0,137,500,0,162,200,failed_no_fill,none,0,0
