timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-06-26T00:05:53.093840Z,ELEC-24-PREZ,Kalshi YES / PM NO,33,62,56,22400,56,59,200,56,102,200,success,none,0,22400
2026-06-26T00:33:55.405574Z,ELEC-24-PREZ,Kalshi YES / PM NO,53,39,183,109800,183,75,200,183,49,200,success,none,0,109800
2026-06-26T02:21:13.795249Z,BTC-24-100K,Kalshi NO / PM YES,44,20,38,125400,38,52,200,38,40,200,success,none,0,125400
2026-06-26T02:47:14.509200Z,NFL-24-MVP,Kalshi YES / PM NO,52,41,25,15000,25,32,200,25,184,200,success,none,0,15000
2026-06-26T04:57:56.770303Z,ELEC-24-PREZ,Kalshi YES / PM NO,40,52,120,84000,120,77,200,120,129,200,success,none,0,84000
2026-06-26T07:54:47.319737Z,BTC-24-100K,Kalshi YES / PM NO,57,41,44,8800,44,104,200,38,199,200,partial_unwind,market_sell_kalshi,-1502,6098
2026-06-26T07:57:27.480111Z,GPT-24-AGI,Kalshi NO / PM YES,38,50,191,171900,191,148,200,191,144,200,success,none,0,171900
2026-06-26T08:34:15.111283Z,BTC-24-100K,Kalshi NO / PM YES,33,33,162,502200,0,146,500,0,70,500,failed_no_fill,none,0,0
2026-06-26T09:16:33.237508Z,BTC-24-100K,Kalshi YES / PM NO,33,36,47,131600,47,148,200,47,58,200,success,none,0,131600
2026-06-26T10:14:40.674948Z,NFL-24-MVP,Kalshi YES / PM NO,33,29,200,720000,200,112,200,200,192,200,success,none,0,720000
2026-06-26T11:28:08.492415Z,GPT-24-AGI,Kalshi YES / PM NO,37,49,126,163800,126,80,200,126,52,200,success,none,0,163800
2026-06-26T11:47:40.808749Z,ELEC-24-PREZ,Kalshi NO / PM YES,46,46,59,41300,59,107,200,59,47,200,success,none,0,41300
2026-06-26T12:41:04.411501Z,NFL-24-MVP,Kalshi NO / PM YES,43,24,77,231000,77,141,200,77,87,200,success,none,0,231000
2026-06-26T13:46:44.729885Z,ELEC-24-PREZ,Kalshi NO / PM YES,45,42,188,225600,188,67,200,188,138,200,success,none,0,225600
2026-06-26T13:59:27.213103Z,NFL-24-MVP,Kalshi NO / PM YES,50,40,145,101500,145,101,200,145,49,200,success,none,0,101500
2026-06-26T14:01:52.386867Z,FED-24-RATES,Kalshi NO / PM YES,39,49,117,105300,117,102,200,117,47,200,success,none,0,105300
2026-06-26T15:27:25.439767Z,FED-24-RATES,Kalshi NO / PM YES,23,53,42,96600,42,95,200,42,120,200,success,none,0,96600
2026-06-26T17:21:43.312308Z,ELEC-24-PREZ,Kalshi NO / PM YES,22,22,54,297000,54,108,200,36,161,200,partial_unwind,market_sell_kalshi,-1130,196870
2026-06-26T17:33:25.152040Z,BTC-24-100K,Kalshi YES / PM NO,36,24,81,315900,81,119,200,81,154,200,success,none,0,315900
2026-06-26T18:11:27.967523Z,FED-24-RATES,Kalshi YES / PM NO,38,24,67,247900,67,50,200,67,155,200,success,none,0,247900
2026-06-26T19:41:22.340538Z,NFL-24-MVP,Kalshi NO / PM YES,33,43,168,386400,168,53,200,168,58,200,success,none,0,386400
2026-06-26T21:28:22.467435Z,ELEC-24-PREZ,Kalshi YES / PM NO,39,56,42,12600,42,72,200,42,188,200,success,none,0,12600
