timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-07-16T00:11:27.745992Z,HEAT-26-TX-JUL-RECORD,Kalshi YES / PM NO,30,46,25,4765,25,109,200,25,181,200,success,none,0,4765
2026-07-16T01:47:17.622528Z,KXHIGHTSFO-26JUL16-T71,Kalshi YES / PM NO,46,35,26,3844,0,107,429,0,171,429,failed_no_fill,none,0,0
2026-07-16T02:33:41.594156Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi YES / PM NO,46,35,114,19269,114,128,200,21,47,200,partial_unwind,market_sell_kalshi,-1482,2067
2026-07-16T06:58:02.236387Z,NFL-26-MVP-MAHOMES,Kalshi NO / PM YES,33,61,174,21285,174,98,200,174,104,200,success,none,0,21285
2026-07-16T07:05:11.441464Z,KXHIGHCHI-26JUL16-B82.5,Kalshi NO / PM YES,31,67,140,18726,0,108,500,0,190,429,failed_no_fill,none,0,0
2026-07-16T07:52:08.714523Z,BTC-26-100K-EOY,Kalshi NO / PM YES,50,47,39,5571,0,78,429,0,111,500,failed_no_fill,none,0,0
2026-07-16T08:03:24.306285Z,SP500-26-JUL16-GT-6000,Kalshi NO / PM YES,39,34,198,22354,198,128,200,198,129,200,success,none,0,22354
2026-07-16T08:11:10.049997Z,BOXOFFICE-26-AVATAR3-GT-2B,Kalshi YES / PM NO,34,28,24,3002,24,93,200,0,179,429,leg_failed_unwind,market_sell_kalshi,-3014,-3014
2026-07-16T09:16:47.463982Z,NBA-26-CHAMPS-BOS,Kalshi YES / PM NO,34,46,73,8093,73,93,200,73,107,200,success,none,0,8093
2026-07-16T11:04:42.391260Z,BOXOFFICE-26-AVATAR3-GT-2B,Kalshi YES / PM NO,34,34,34,3749,34,109,200,0,80,500,leg_failed_unwind,market_sell_kalshi,-3621,-3621
2026-07-16T11:29:13.781969Z,FED-26-RATES-50BPS-JUL,Kalshi YES / PM NO,42,40,25,2965,0,129,429,0,60,200,failed_no_fill,none,0,0
2026-07-16T16:56:17.998866Z,SP500-26-JUL16-GT-6000,Kalshi YES / PM NO,53,32,105,17159,105,139,200,105,161,200,success,none,0,17159
2026-07-16T17:32:00.534677Z,KXHIGHLAX-26JUL16-T71,Kalshi YES / PM NO,56,26,107,17489,107,115,200,0,163,429,leg_failed_unwind,market_sell_kalshi,-3698,-3698
2026-07-16T19:29:46.465898Z,FDA-26-CRISPR-APPROVAL-SICKLE,Kalshi YES / PM NO,35,34,67,7911,67,90,200,67,80,200,success,none,0,7911
2026-07-16T19:56:32.575917Z,CPI-26-JUL-GT-3.2,Kalshi YES / PM NO,49,43,146,20005,0,73,429,0,173,200,failed_no_fill,none,0,0
2026-07-16T20:15:58.239917Z,FED-26-RATES-NO-HIKE-JUL,Kalshi NO / PM YES,30,54,124,13869,124,35,200,124,126,200,success,none,0,13869
2026-07-16T20:28:40.612255Z,NBA-26-CHAMPS-BOS,Kalshi NO / PM YES,31,58,160,26644,160,66,200,0,145,500,leg_failed_unwind,market_sell_kalshi,-2145,-2145
2026-07-16T20:33:10.135022Z,CPI-26-JUL-LT-3.0,Kalshi YES / PM NO,47,43,36,5829,36,86,200,36,139,200,success,none,0,5829
2026-07-16T20:52:08.639538Z,KXHIGHCHI-26JUL16-B82.5,Kalshi NO / PM YES,35,46,42,6758,42,117,200,42,195,200,success,none,0,6758
2026-07-16T21:40:09.007868Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi YES / PM NO,34,33,197,33826,197,106,200,158,117,200,partial_unwind,market_sell_kalshi,-1169,25961
