timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-08-01T04:19:51.892275Z,KXHIGHTSFO-26AUG01-B72.5,Kalshi NO / PM YES,49,20,10,1679,0,116,500,0,102,500,failed_no_fill,none,0,0
2026-08-01T05:56:07.022028Z,UNEMP-26-AUG-LT-4.0,Kalshi NO / PM YES,49,37,112,20559,112,148,200,112,136,200,success,none,0,20559
2026-08-01T10:47:20.482175Z,FED-26-RATES-NO-HIKE-AUG,Kalshi YES / PM NO,47,39,68,13402,0,120,500,0,86,500,failed_no_fill,none,0,0
2026-08-01T14:26:00.544175Z,NFL-26-MVP-MAHOMES,Kalshi NO / PM YES,49,27,184,20962,184,66,200,184,156,200,success,none,0,20962
2026-08-01T15:13:41.788645Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi NO / PM YES,20,51,43,6591,0,142,429,0,67,200,failed_no_fill,none,0,0
2026-08-01T17:58:19.510514Z,HURRICANE-26-CAT5-FL,Kalshi YES / PM NO,39,54,118,18012,0,124,429,0,46,429,failed_no_fill,none,0,0
2026-08-01T19:13:44.808131Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi NO / PM YES,46,29,120,20434,0,31,429,0,118,429,failed_no_fill,none,0,0
2026-08-01T21:01:39.349636Z,KXHIGHCHI-26AUG01-B82.5,Kalshi YES / PM NO,38,49,112,14483,112,84,200,0,197,500,leg_failed_unwind,market_sell_kalshi,-3188,-3188
2026-08-01T21:12:56.594121Z,GOV-26-CA-NEWSOM,Kalshi YES / PM NO,57,29,67,10883,67,47,200,67,93,200,success,none,0,10883
2026-08-01T21:33:15.672719Z,KXHIGHCHI-26AUG01-T79,Kalshi YES / PM NO,42,36,188,36280,0,117,500,0,81,500,failed_no_fill,none,0,0
