timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-07-28T00:41:27.483805Z,GOV-26-CA-NEWSOM,Kalshi YES / PM NO,50,30,88,16550,88,139,200,88,154,200,success,none,0,16550
2026-07-28T01:13:44.529885Z,BOXOFFICE-26-AVATAR3-GT-2B,Kalshi YES / PM NO,30,43,30,4776,30,41,200,30,100,200,success,none,0,4776
2026-07-28T01:13:56.814892Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi YES / PM NO,31,64,18,2961,18,96,200,18,159,200,success,none,0,2961
2026-07-28T01:28:20.472711Z,SCOTUS-26-RETIRE-THOMAS,Kalshi NO / PM YES,31,30,148,20498,0,105,429,0,74,429,failed_no_fill,none,0,0
2026-07-28T03:45:36.803332Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi YES / PM NO,55,30,197,27422,197,68,200,197,170,200,success,none,0,27422
2026-07-28T04:18:09.487102Z,NFL-26-SB-CHAMPS-KC,Kalshi YES / PM NO,53,24,128,19524,128,98,200,128,187,200,success,none,0,19524
2026-07-28T05:32:25.015522Z,GOV-26-FL-DESANTIS-WIN,Kalshi NO / PM YES,30,52,62,11138,0,109,500,0,67,200,failed_no_fill,none,0,0
2026-07-28T07:16:14.952002Z,SPACE-26-STARSHIP-ORBIT,Kalshi YES / PM NO,50,29,66,12496,66,52,200,66,151,200,success,none,0,12496
2026-07-28T07:32:31.130819Z,KXHIGHLAX-26JUL28-T71,Kalshi NO / PM YES,25,62,139,23990,139,150,200,13,88,200,partial_unwind,market_sell_kalshi,-1918,325
2026-07-28T09:37:57.902094Z,NFL-26-SB-CHAMPS-KC,Kalshi YES / PM NO,39,34,17,3245,17,65,200,17,44,200,success,none,0,3245
2026-07-28T11:53:51.400818Z,ELEC-26-HOUSE-DEM-MAJ,Kalshi YES / PM NO,50,37,71,12209,71,33,200,0,89,500,leg_failed_unwind,market_sell_kalshi,-3011,-3011
2026-07-28T12:38:03.900528Z,FED-26-RATES-NO-HIKE-JUL,Kalshi YES / PM NO,54,20,71,12176,71,53,200,71,187,200,success,none,0,12176
2026-07-28T13:14:39.437803Z,US-GDP-26-Q3-GT-2.5,Kalshi YES / PM NO,53,39,52,5310,52,51,200,0,165,500,leg_failed_unwind,market_sell_kalshi,-1061,-1061
2026-07-28T14:09:34.029091Z,ELEC-26-SENATE-GOP-MAJ,Kalshi NO / PM YES,36,62,47,8633,47,144,200,47,191,200,success,none,0,8633
2026-07-28T14:34:19.927671Z,CPI-26-JUL-LT-3.0,Kalshi YES / PM NO,37,25,36,6872,0,34,429,0,58,500,failed_no_fill,none,0,0
2026-07-28T15:25:22.962515Z,ELEC-26-HOUSE-DEM-MAJ,Kalshi NO / PM YES,36,27,139,16253,139,120,200,139,168,200,success,none,0,16253
2026-07-28T18:07:29.572450Z,BOXOFFICE-26-AVATAR3-GT-2B,Kalshi NO / PM YES,34,56,101,18914,101,55,200,101,189,200,success,none,0,18914
2026-07-28T18:22:46.955695Z,SPACE-26-STARSHIP-ORBIT,Kalshi YES / PM NO,50,39,197,21212,197,67,200,197,95,200,success,none,0,21212
2026-07-28T19:08:42.361611Z,BTC-26-100K-EOY,Kalshi YES / PM NO,48,20,139,17875,139,47,200,139,168,200,success,none,0,17875
2026-07-28T20:28:24.075539Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi YES / PM NO,45,31,77,8956,0,98,500,0,145,500,failed_no_fill,none,0,0
2026-07-28T20:35:37.740349Z,GOV-26-CA-NEWSOM,Kalshi YES / PM NO,43,41,95,11305,0,117,500,0,165,200,failed_no_fill,none,0,0
2026-07-28T21:58:53.852875Z,AAPL-26-VISION-PRO-SALES-GT-1M,Kalshi YES / PM NO,57,21,175,32777,0,116,429,0,127,200,failed_no_fill,none,0,0
2026-07-28T22:03:52.449190Z,KXHIGHCHI-26JUL28-B82.5,Kalshi YES / PM NO,51,20,47,7928,47,58,200,47,49,200,success,none,0,7928
2026-07-28T22:28:46.884695Z,BTC-26-100K-EOY,Kalshi YES / PM NO,43,24,93,13868,93,131,200,93,41,200,success,none,0,13868
