timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-06-20T00:08:19.764341Z,UNEMP-26-JUN-LT-4.0,Kalshi YES / PM NO,58,29,175,25110,175,48,200,175,157,200,success,none,0,25110
2026-06-20T00:09:14.185926Z,ELEC-26-SENATE-GOP-MAJ,Kalshi YES / PM NO,31,61,187,18879,187,41,200,187,88,200,success,none,0,18879
2026-06-20T01:31:00.686722Z,FDA-26-CRISPR-APPROVAL-SICKLE,Kalshi YES / PM NO,58,40,34,6065,0,106,429,0,168,500,failed_no_fill,none,0,0
2026-06-20T01:42:38.428500Z,SP500-26-JUN20-GT-6000,Kalshi NO / PM YES,24,46,138,26891,138,52,200,138,96,200,success,none,0,26891
2026-06-20T02:17:18.118051Z,KXHIGHCHI-26JUN20-B82.5,Kalshi NO / PM YES,31,56,151,19303,151,125,200,151,199,200,success,none,0,19303
2026-06-20T03:47:59.257490Z,KXHIGHMIA-26JUN20-B94.5,Kalshi YES / PM NO,53,28,67,12941,0,89,200,0,200,200,failed_no_fill,none,0,0
2026-06-20T04:23:12.137859Z,SP500-26-JUN20-GT-6000,Kalshi YES / PM NO,36,56,49,9535,49,81,200,49,120,200,success,none,0,9535
2026-06-20T06:43:29.938734Z,FDA-26-CRISPR-APPROVAL-SICKLE,Kalshi YES / PM NO,58,29,79,12661,79,123,200,79,55,200,success,none,0,12661
2026-06-20T07:18:52.508058Z,NFL-26-SB-CHAMPS-KC,Kalshi YES / PM NO,57,35,190,37858,190,89,200,190,75,200,success,none,0,37858
2026-06-20T08:08:58.512586Z,BTC-26-100K-EOY,Kalshi NO / PM YES,33,42,114,19349,114,40,200,0,98,429,leg_failed_unwind,market_sell_kalshi,-1515,-1515
2026-06-20T11:52:48.950448Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi NO / PM YES,44,44,44,6811,44,36,200,44,147,200,success,none,0,6811
2026-06-20T22:50:13.126944Z,HEAT-26-TX-JUN-RECORD,Kalshi NO / PM YES,37,20,18,2690,18,105,200,18,175,200,success,none,0,2690
