timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-07-23T04:30:34.967124Z,US-GDP-26-Q3-GT-2.5,Kalshi YES / PM NO,51,28,20,2835,0,137,500,0,138,500,failed_no_fill,none,0,0
2026-07-23T05:13:33.837436Z,KXHIGHCHI-26JUL23-T79,Kalshi YES / PM NO,52,43,88,12094,88,143,200,88,148,200,success,none,0,12094
2026-07-23T05:27:30.817345Z,BOXOFFICE-26-AVATAR3-GT-2B,Kalshi YES / PM NO,39,20,44,6709,0,86,200,0,108,200,failed_no_fill,none,0,0
2026-07-23T05:37:36.955965Z,CPI-26-JUL-GT-3.2,Kalshi YES / PM NO,47,48,35,3637,35,136,200,35,155,200,success,none,0,3637
2026-07-23T06:15:03.740261Z,AAPL-26-VISION-PRO-SALES-GT-1M,Kalshi NO / PM YES,37,35,190,23896,0,34,429,0,143,500,failed_no_fill,none,0,0
2026-07-23T06:23:06.408013Z,ELEC-26-SENATE-GOP-MAJ,Kalshi NO / PM YES,31,33,82,9155,82,33,200,82,179,200,success,none,0,9155
2026-07-23T09:39:19.429833Z,NFL-26-SB-CHAMPS-KC,Kalshi NO / PM YES,29,60,37,6393,0,99,429,0,124,429,failed_no_fill,none,0,0
2026-07-23T09:51:10.344561Z,KXHIGHLAX-26JUL23-T71,Kalshi NO / PM YES,32,48,93,14801,0,114,429,0,129,500,failed_no_fill,none,0,0
2026-07-23T10:37:01.184720Z,BTC-26-100K-EOY,Kalshi NO / PM YES,31,24,62,7650,62,63,200,62,185,200,success,none,0,7650
2026-07-23T11:08:17.013547Z,KXHIGHTSFO-26JUL23-T71,Kalshi NO / PM YES,30,50,74,13142,0,133,429,0,187,500,failed_no_fill,none,0,0
2026-07-23T11:49:50.296408Z,ELEC-26-HOUSE-DEM-MAJ,Kalshi NO / PM YES,36,43,17,3036,0,113,429,0,96,500,failed_no_fill,none,0,0
2026-07-23T11:52:08.943980Z,GPT-26-AGI-ACHIEVED-Q3,Kalshi NO / PM YES,48,45,154,23642,154,145,200,154,200,200,success,none,0,23642
2026-07-23T11:55:53.026965Z,CPI-26-JUL-GT-3.2,Kalshi NO / PM YES,45,50,22,2889,22,52,200,0,108,500,leg_failed_unwind,market_sell_kalshi,-1298,-1298
2026-07-23T13:26:13.226569Z,SP500-26-JUL23-GT-6000,Kalshi YES / PM NO,47,35,105,11235,105,100,200,0,53,500,leg_failed_unwind,market_sell_kalshi,-1703,-1703
2026-07-23T13:52:47.520077Z,BTC-26-100K-EOY,Kalshi YES / PM NO,50,44,84,16383,84,80,200,84,158,200,success,none,0,16383
2026-07-23T13:53:04.822538Z,GOV-26-FL-DESANTIS-WIN,Kalshi NO / PM YES,39,26,54,9465,0,74,429,0,107,500,failed_no_fill,none,0,0
2026-07-23T14:19:57.779435Z,NFL-26-SB-CHAMPS-KC,Kalshi NO / PM YES,26,35,185,30922,185,79,200,185,200,200,success,none,0,30922
2026-07-23T16:45:32.544368Z,GOV-26-FL-DESANTIS-WIN,Kalshi NO / PM YES,21,55,14,2392,14,115,200,14,176,200,success,none,0,2392
2026-07-23T16:51:20.138771Z,KXHIGHLAX-26JUL23-T71,Kalshi NO / PM YES,38,38,87,9538,87,113,200,87,196,200,success,none,0,9538
2026-07-23T17:05:12.269373Z,BTC-26-100K-EOY,Kalshi NO / PM YES,37,37,56,10010,56,60,200,56,112,200,success,none,0,10010
2026-07-23T19:51:58.469583Z,KXHIGHLAX-26JUL23-T71,Kalshi NO / PM YES,27,68,195,28668,0,85,500,0,94,200,failed_no_fill,none,0,0
2026-07-23T22:31:15.419063Z,HEAT-26-TX-JUL-RECORD,Kalshi NO / PM YES,44,40,31,3260,31,130,200,31,178,200,success,none,0,3260
