timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-06-27T00:41:36.716906Z,KXHIGHTSFO-26JUN27-T71,Kalshi NO / PM YES,28,39,97,9717,97,103,200,97,98,200,success,none,0,9717
2026-06-27T01:52:53.408982Z,KXHIGHTSFO-26JUN27-B72.5,Kalshi NO / PM YES,42,21,41,5921,0,58,500,0,111,200,failed_no_fill,none,0,0
2026-06-27T02:09:22.780308Z,KXHIGHLAX-26JUN27-T71,Kalshi YES / PM NO,58,23,169,33305,169,147,200,169,193,200,success,none,0,33305
2026-06-27T03:50:17.966578Z,ELEC-26-HOUSE-DEM-MAJ,Kalshi YES / PM NO,32,51,155,18462,0,101,429,0,153,200,failed_no_fill,none,0,0
2026-06-27T04:38:57.274864Z,GOV-26-CA-NEWSOM,Kalshi YES / PM NO,55,30,36,6310,36,41,200,0,83,429,leg_failed_unwind,market_sell_kalshi,-2108,-2108
2026-06-27T12:37:36.258761Z,KXHIGHLAX-26JUN27-T71,Kalshi NO / PM YES,50,47,66,8595,0,125,500,0,144,200,failed_no_fill,none,0,0
2026-06-27T12:42:02.936508Z,ETH-26-ETF-APPROVAL-Q2,Kalshi NO / PM YES,31,36,140,25407,0,54,429,0,141,200,failed_no_fill,none,0,0
2026-06-27T18:22:16.617564Z,OSCARS-26-BEST-PICTURE-NOLAN,Kalshi YES / PM NO,39,38,67,13258,67,83,200,67,43,200,success,none,0,13258
2026-06-27T18:27:18.174282Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi NO / PM YES,44,25,44,8182,44,139,200,44,54,200,success,none,0,8182
2026-06-27T18:46:34.407466Z,BTC-26-100K-EOY,Kalshi NO / PM YES,48,25,64,7781,0,116,500,0,195,429,failed_no_fill,none,0,0
2026-06-27T18:54:35.725557Z,UNEMP-26-JUN-LT-4.0,Kalshi NO / PM YES,33,23,102,10901,102,133,200,0,175,500,leg_failed_unwind,market_sell_kalshi,-3935,-3935
2026-06-27T19:40:49.159878Z,KXHIGHCHI-26JUN27-B82.5,Kalshi NO / PM YES,31,54,172,23618,172,104,200,172,56,200,success,none,0,23618
2026-06-27T20:03:10.154721Z,NFL-26-SB-CHAMPS-KC,Kalshi NO / PM YES,21,68,60,9872,60,105,200,60,163,200,success,none,0,9872
2026-06-27T20:46:18.798621Z,POTUS-26-APPROVAL-GT-45,Kalshi NO / PM YES,27,21,134,22141,134,76,200,134,86,200,success,none,0,22141
