timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-07-14T00:56:53.102904Z,BOXOFFICE-26-AVATAR3-GT-2B,Kalshi YES / PM NO,54,37,197,37364,0,127,500,0,83,200,failed_no_fill,none,0,0
2026-07-14T01:19:52.179769Z,US-GDP-26-Q3-GT-2.5,Kalshi NO / PM YES,47,27,18,2007,0,51,429,0,148,429,failed_no_fill,none,0,0
2026-07-14T02:23:30.663003Z,CPI-26-JUL-LT-3.0,Kalshi YES / PM NO,59,31,196,31202,0,56,500,0,159,429,failed_no_fill,none,0,0
2026-07-14T03:15:19.131329Z,KXHIGHLAX-26JUL14-T71,Kalshi NO / PM YES,33,59,22,3377,0,75,500,0,56,429,failed_no_fill,none,0,0
2026-07-14T04:42:05.418501Z,SPACE-26-STARSHIP-ORBIT,Kalshi YES / PM NO,46,47,116,14777,116,82,200,116,181,200,success,none,0,14777
2026-07-14T08:59:03.430226Z,FED-26-RATES-50BPS-JUL,Kalshi YES / PM NO,38,59,116,18310,116,99,200,116,145,200,success,none,0,18310
2026-07-14T10:08:55.061630Z,GOV-26-FL-DESANTIS-WIN,Kalshi YES / PM NO,36,46,62,10054,62,51,200,62,184,200,success,none,0,10054
2026-07-14T10:51:20.089834Z,ETH-26-ETF-APPROVAL-Q3,Kalshi YES / PM NO,49,46,26,4572,26,95,200,26,60,200,success,none,0,4572
2026-07-14T11:39:30.618262Z,BTC-26-100K-EOY,Kalshi YES / PM NO,40,53,101,10932,101,34,200,0,122,500,leg_failed_unwind,market_sell_kalshi,-1283,-1283
2026-07-14T12:23:24.916538Z,CPI-26-JUL-GT-3.2,Kalshi NO / PM YES,35,46,70,8670,70,34,200,70,193,200,success,none,0,8670
2026-07-14T12:38:32.544421Z,NBA-26-CHAMPS-BOS,Kalshi YES / PM NO,37,46,169,18300,169,111,200,169,177,200,success,none,0,18300
2026-07-14T12:42:31.320548Z,GPT-26-AGI-ACHIEVED-Q3,Kalshi NO / PM YES,41,28,130,16389,0,33,500,0,160,500,failed_no_fill,none,0,0
2026-07-14T16:00:14.111663Z,US-GDP-26-Q3-GT-2.5,Kalshi YES / PM NO,50,32,165,26097,165,123,200,165,90,200,success,none,0,26097
2026-07-14T16:02:53.416842Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi YES / PM NO,53,44,28,4522,0,83,429,0,122,200,failed_no_fill,none,0,0
2026-07-14T16:55:24.827659Z,GOV-26-FL-DESANTIS-WIN,Kalshi NO / PM YES,28,65,162,16712,162,58,200,162,121,200,success,none,0,16712
2026-07-14T17:49:13.327648Z,FDA-26-CRISPR-APPROVAL-SICKLE,Kalshi YES / PM NO,49,41,17,1816,17,69,200,17,45,200,success,none,0,1816
2026-07-14T18:44:57.644850Z,GPT-26-AGI-ACHIEVED-Q3,Kalshi NO / PM YES,49,37,60,6344,0,136,500,0,148,500,failed_no_fill,none,0,0
2026-07-14T19:17:06.752696Z,SCOTUS-26-RETIRE-THOMAS,Kalshi NO / PM YES,45,22,101,12416,0,35,500,0,156,429,failed_no_fill,none,0,0
2026-07-14T19:25:26.345407Z,ELEC-26-HOUSE-DEM-MAJ,Kalshi YES / PM NO,58,26,121,24041,121,65,200,121,140,200,success,none,0,24041
2026-07-14T20:13:34.205219Z,FDA-26-CRISPR-APPROVAL-SICKLE,Kalshi YES / PM NO,55,43,181,26230,181,67,200,0,122,500,leg_failed_unwind,market_sell_kalshi,-2931,-2931
2026-07-14T20:33:52.415773Z,NFL-26-SB-CHAMPS-KC,Kalshi NO / PM YES,37,41,178,20466,178,93,200,0,88,429,leg_failed_unwind,market_sell_kalshi,-1407,-1407
2026-07-14T20:54:08.376086Z,CPI-26-JUL-LT-3.0,Kalshi NO / PM YES,28,57,46,7648,0,90,429,0,48,500,failed_no_fill,none,0,0
2026-07-14T21:32:16.802406Z,CPI-26-JUL-GT-3.2,Kalshi YES / PM NO,39,28,200,31344,200,78,200,200,43,200,success,none,0,31344
