timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-07-12T00:29:39.848842Z,OSCARS-26-BEST-PICTURE-NOLAN,Kalshi YES / PM NO,53,28,176,17712,0,147,500,0,71,200,failed_no_fill,none,0,0
2026-07-12T00:55:55.005257Z,KXHIGHTSFO-26JUL12-T71,Kalshi YES / PM NO,39,26,19,2187,0,106,429,0,90,429,failed_no_fill,none,0,0
2026-07-12T01:17:20.033020Z,SP500-26-JUL12-GT-6000,Kalshi NO / PM YES,27,20,68,8869,68,52,200,68,119,200,success,none,0,8869
2026-07-12T02:00:58.599986Z,GOV-26-FL-DESANTIS-WIN,Kalshi YES / PM NO,60,36,170,22057,170,80,200,0,196,429,leg_failed_unwind,market_sell_kalshi,-2546,-2546
2026-07-12T02:58:49.104013Z,UNEMP-26-JUL-LT-4.0,Kalshi YES / PM NO,46,24,22,2805,0,134,500,0,99,200,failed_no_fill,none,0,0
2026-07-12T03:46:55.219644Z,GOV-26-FL-DESANTIS-WIN,Kalshi NO / PM YES,40,44,36,7121,36,139,200,36,55,200,success,none,0,7121
2026-07-12T04:39:24.924726Z,NBA-26-CHAMPS-BOS,Kalshi YES / PM NO,38,23,39,4856,39,131,200,39,114,200,success,none,0,4856
2026-07-12T05:17:55.339767Z,NFL-26-MVP-MAHOMES,Kalshi YES / PM NO,48,25,164,20775,164,89,200,164,180,200,success,none,0,20775
2026-07-12T08:43:36.265567Z,SPACE-26-STARSHIP-ORBIT,Kalshi NO / PM YES,33,54,13,2482,13,89,200,13,53,200,success,none,0,2482
2026-07-12T10:56:35.195379Z,SPACE-26-STARSHIP-ORBIT,Kalshi YES / PM NO,37,38,15,2451,0,141,429,0,61,500,failed_no_fill,none,0,0
2026-07-12T12:11:43.609461Z,FED-26-RATES-50BPS-JUL,Kalshi YES / PM NO,49,43,116,16056,116,111,200,116,132,200,success,none,0,16056
2026-07-12T12:36:29.170321Z,ETH-26-ETF-APPROVAL-Q3,Kalshi NO / PM YES,47,42,73,7935,73,114,200,73,173,200,success,none,0,7935
2026-07-12T12:57:52.213733Z,CPI-26-JUL-GT-3.2,Kalshi NO / PM YES,31,45,76,8574,76,89,200,0,93,500,leg_failed_unwind,market_sell_kalshi,-1658,-1658
2026-07-12T14:07:07.152675Z,KXHIGHTSFO-26JUL12-B72.5,Kalshi NO / PM YES,35,22,79,15303,0,120,429,0,87,429,failed_no_fill,none,0,0
2026-07-12T14:33:52.453801Z,FDA-26-CRISPR-APPROVAL-SICKLE,Kalshi YES / PM NO,54,44,62,7987,62,68,200,62,77,200,success,none,0,7987
2026-07-12T16:55:16.559406Z,FED-26-RATES-NO-HIKE-JUL,Kalshi NO / PM YES,48,31,84,16083,84,123,200,84,71,200,success,none,0,16083
2026-07-12T18:03:31.100266Z,GOV-26-FL-DESANTIS-WIN,Kalshi NO / PM YES,45,22,13,1601,13,137,200,0,181,500,leg_failed_unwind,market_sell_kalshi,-2607,-2607
2026-07-12T18:24:40.003613Z,NFL-26-SB-CHAMPS-KC,Kalshi NO / PM YES,36,47,148,15213,148,138,200,148,85,200,success,none,0,15213
2026-07-12T19:52:46.714118Z,FED-26-RATES-NO-HIKE-JUL,Kalshi NO / PM YES,38,32,95,12366,95,104,200,0,154,500,leg_failed_unwind,market_sell_kalshi,-1735,-1735
