timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-06-30T00:37:22.938327Z,NBA-26-CHAMPS-BOS,Kalshi YES / PM NO,51,23,196,30206,196,67,200,196,109,200,success,none,0,30206
2026-06-30T01:09:45.657776Z,HEAT-26-TX-JUN-RECORD,Kalshi NO / PM YES,26,50,82,10490,82,95,200,82,169,200,success,none,0,10490
2026-06-30T01:47:48.445151Z,HURRICANE-26-CAT5-FL,Kalshi YES / PM NO,43,31,101,18138,101,143,200,101,191,200,success,none,0,18138
2026-06-30T01:57:00.904419Z,SCOTUS-26-RETIRE-THOMAS,Kalshi YES / PM NO,60,28,86,10211,86,33,200,86,74,200,success,none,0,10211
2026-06-30T01:58:04.491824Z,NFL-26-SB-CHAMPS-KC,Kalshi YES / PM NO,41,45,130,25385,130,136,200,130,143,200,success,none,0,25385
2026-06-30T02:08:19.278337Z,CPI-26-JUN-GT-3.2,Kalshi YES / PM NO,54,32,83,12244,0,138,200,0,105,200,failed_no_fill,none,0,0
2026-06-30T03:05:13.589196Z,KXHIGHCHI-26JUN30-T79,Kalshi YES / PM NO,31,38,143,28224,0,47,500,0,108,500,failed_no_fill,none,0,0
2026-06-30T05:21:29.342672Z,NBA-26-CHAMPS-BOS,Kalshi NO / PM YES,45,44,125,18103,0,99,500,0,188,200,failed_no_fill,none,0,0
2026-06-30T05:33:23.016620Z,KXHIGHCHI-26JUN30-T79,Kalshi YES / PM NO,47,22,198,30496,0,65,200,0,64,200,failed_no_fill,none,0,0
2026-06-30T07:45:43.863894Z,KXHIGHMIA-26JUN30-B94.5,Kalshi YES / PM NO,45,49,112,13875,112,47,200,112,184,200,success,none,0,13875
2026-06-30T07:47:10.789683Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi NO / PM YES,41,40,144,19529,144,129,200,144,112,200,success,none,0,19529
2026-06-30T09:02:21.327663Z,NBA-26-CHAMPS-BOS,Kalshi YES / PM NO,32,38,64,6569,0,68,429,0,180,500,failed_no_fill,none,0,0
2026-06-30T09:47:08.639415Z,UNEMP-26-JUN-LT-4.0,Kalshi NO / PM YES,33,24,81,15352,81,114,200,81,47,200,success,none,0,15352
2026-06-30T13:40:08.959061Z,ELEC-26-HOUSE-DEM-MAJ,Kalshi YES / PM NO,30,63,105,19072,105,114,200,105,195,200,success,none,0,19072
2026-06-30T13:46:41.959002Z,US-GDP-26-Q2-GT-2.5,Kalshi YES / PM NO,42,30,83,11456,83,41,200,83,110,200,success,none,0,11456
2026-06-30T16:02:17.885371Z,ETH-26-ETF-APPROVAL-Q2,Kalshi NO / PM YES,47,21,97,13429,97,72,200,97,53,200,success,none,0,13429
2026-06-30T16:12:17.346482Z,GPT-26-AGI-ACHIEVED-Q2,Kalshi NO / PM YES,26,49,67,11577,67,145,200,67,68,200,success,none,0,11577
2026-06-30T16:43:54.566382Z,GOV-26-FL-DESANTIS-WIN,Kalshi NO / PM YES,48,21,194,37496,0,30,500,0,82,429,failed_no_fill,none,0,0
2026-06-30T19:05:29.244121Z,OSCARS-26-BEST-PICTURE-NOLAN,Kalshi YES / PM NO,34,36,114,16976,114,99,200,114,118,200,success,none,0,16976
2026-06-30T22:17:14.275423Z,NFL-26-SB-CHAMPS-KC,Kalshi NO / PM YES,41,30,133,17991,133,37,200,133,96,200,success,none,0,17991
2026-06-30T22:53:22.814529Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi YES / PM NO,39,28,168,31267,168,146,200,168,62,200,success,none,0,31267
2026-06-30T23:35:35.940692Z,KXHIGHMIA-26JUN30-B94.5,Kalshi NO / PM YES,27,55,194,26745,194,140,200,194,83,200,success,none,0,26745
2026-06-30T23:36:56.605452Z,KXHIGHCHI-26JUN30-B82.5,Kalshi YES / PM NO,50,44,170,23582,170,115,200,170,135,200,success,none,0,23582
