timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-07-20T01:06:37.396301Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi NO / PM YES,43,37,124,23407,124,83,200,124,40,200,success,none,0,23407
2026-07-20T02:59:19.493840Z,FED-26-RATES-50BPS-JUL,Kalshi NO / PM YES,45,46,90,11676,0,49,429,0,68,429,failed_no_fill,none,0,0
2026-07-20T03:02:08.515230Z,SP500-26-JUL20-GT-6000,Kalshi NO / PM YES,21,65,172,28085,172,147,200,172,55,200,success,none,0,28085
2026-07-20T06:17:19.268596Z,KXHIGHMIA-26JUL20-B94.5,Kalshi NO / PM YES,40,29,103,11526,103,144,200,103,158,200,success,none,0,11526
2026-07-20T08:20:38.933496Z,US-GDP-26-Q3-GT-2.5,Kalshi NO / PM YES,40,32,42,6132,42,83,200,42,116,200,success,none,0,6132
2026-07-20T08:50:58.679841Z,HEAT-26-TX-JUL-RECORD,Kalshi NO / PM YES,45,22,23,3458,23,69,200,0,122,429,leg_failed_unwind,market_sell_kalshi,-1176,-1176
2026-07-20T08:59:26.840119Z,KXHIGHCHI-26JUL20-B82.5,Kalshi YES / PM NO,55,25,172,28853,172,95,200,172,43,200,success,none,0,28853
2026-07-20T09:02:30.691176Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi NO / PM YES,26,22,125,19271,0,122,500,0,57,200,failed_no_fill,none,0,0
2026-07-20T11:17:09.135250Z,KXHIGHTSFO-26JUL20-B72.5,Kalshi YES / PM NO,34,34,100,17086,100,115,200,0,187,500,leg_failed_unwind,market_sell_kalshi,-3708,-3708
2026-07-20T13:37:37.484458Z,GOV-26-FL-DESANTIS-WIN,Kalshi YES / PM NO,48,41,71,12367,71,62,200,71,159,200,success,none,0,12367
2026-07-20T13:46:26.317094Z,HEAT-26-TX-JUL-RECORD,Kalshi NO / PM YES,47,46,99,11368,99,48,200,99,75,200,success,none,0,11368
2026-07-20T14:21:16.940690Z,GPT-26-AGI-ACHIEVED-Q3,Kalshi YES / PM NO,49,21,110,12675,110,149,200,110,49,200,success,none,0,12675
2026-07-20T15:13:44.286948Z,HEAT-26-TX-JUL-RECORD,Kalshi YES / PM NO,50,25,193,24021,193,98,200,193,187,200,success,none,0,24021
2026-07-20T15:19:11.725891Z,POTUS-26-APPROVAL-GT-45,Kalshi NO / PM YES,36,49,34,5332,34,57,200,34,195,200,success,none,0,5332
2026-07-20T15:41:25.040966Z,FDA-26-CRISPR-APPROVAL-SICKLE,Kalshi NO / PM YES,26,20,182,23108,0,113,429,0,139,200,failed_no_fill,none,0,0
2026-07-20T15:51:44.540946Z,GOV-26-CA-NEWSOM,Kalshi NO / PM YES,29,28,54,7308,54,100,200,54,181,200,success,none,0,7308
2026-07-20T16:17:00.297681Z,BTC-26-100K-EOY,Kalshi YES / PM NO,34,24,67,6950,67,35,200,67,120,200,success,none,0,6950
2026-07-20T16:47:51.384449Z,SPACE-26-STARSHIP-ORBIT,Kalshi NO / PM YES,23,26,43,5041,43,102,200,43,100,200,success,none,0,5041
2026-07-20T16:56:13.248217Z,KXHIGHCHI-26JUL20-T79,Kalshi NO / PM YES,37,44,15,2822,15,85,200,15,62,200,success,none,0,2822
2026-07-20T16:59:01.158764Z,FDA-26-CRISPR-APPROVAL-SICKLE,Kalshi NO / PM YES,36,58,33,4846,33,47,200,33,128,200,success,none,0,4846
2026-07-20T17:31:12.310834Z,BOXOFFICE-26-AVATAR3-GT-2B,Kalshi YES / PM NO,60,36,134,22232,134,76,200,134,104,200,success,none,0,22232
2026-07-20T18:31:21.465452Z,FED-26-RATES-50BPS-JUL,Kalshi YES / PM NO,43,22,171,30350,171,87,200,171,64,200,success,none,0,30350
2026-07-20T20:36:43.820918Z,OSCARS-26-BEST-PICTURE-NOLAN,Kalshi NO / PM YES,49,37,23,4108,23,72,200,23,196,200,success,none,0,4108
2026-07-20T21:24:42.741098Z,NBA-26-CHAMPS-BOS,Kalshi YES / PM NO,51,42,47,4978,47,120,200,47,49,200,success,none,0,4978
2026-07-20T22:15:52.538804Z,POTUS-26-APPROVAL-GT-45,Kalshi NO / PM YES,46,49,59,10213,59,135,200,59,73,200,success,none,0,10213
