timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-08-11T01:34:56.265849Z,GOV-26-FL-DESANTIS-WIN,Kalshi NO / PM YES,38,60,152,23880,152,84,200,152,50,200,success,none,0,23880
2026-08-11T01:37:31.002840Z,SPACE-26-STARSHIP-ORBIT,Kalshi NO / PM YES,26,23,199,27149,199,63,200,64,196,200,partial_unwind,market_sell_kalshi,-631,8100
2026-08-11T01:55:32.930790Z,FED-26-RATES-NO-HIKE-AUG,Kalshi NO / PM YES,44,45,162,19975,162,67,200,162,182,200,success,none,0,19975
2026-08-11T03:09:29.197441Z,ELEC-26-HOUSE-DEM-MAJ,Kalshi NO / PM YES,32,61,21,3988,21,147,200,21,146,200,success,none,0,3988
2026-08-11T08:28:27.575273Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi NO / PM YES,33,58,156,19723,156,84,200,116,97,200,partial_unwind,market_sell_kalshi,-1751,12914
2026-08-11T09:24:14.931522Z,FED-26-RATES-50BPS-AUG,Kalshi NO / PM YES,48,34,149,28065,149,148,200,0,178,429,leg_failed_unwind,market_sell_kalshi,-2269,-2269
2026-08-11T11:36:07.517553Z,SCOTUS-26-RETIRE-THOMAS,Kalshi NO / PM YES,29,28,152,27092,152,80,200,152,146,200,success,none,0,27092
2026-08-11T14:44:34.295164Z,KXHIGHCHI-26AUG11-B82.5,Kalshi YES / PM NO,30,65,24,2736,24,82,200,0,86,500,leg_failed_unwind,market_sell_kalshi,-3662,-3662
2026-08-11T15:18:31.163165Z,SP500-26-AUG11-GT-6000,Kalshi YES / PM NO,37,30,178,24506,0,110,429,0,42,500,failed_no_fill,none,0,0
2026-08-11T16:43:19.139036Z,GPT-26-AGI-ACHIEVED-Q3,Kalshi NO / PM YES,47,20,129,13334,0,41,200,0,61,200,failed_no_fill,none,0,0
2026-08-11T17:21:27.367849Z,SCOTUS-26-RETIRE-THOMAS,Kalshi YES / PM NO,55,38,21,2287,21,129,200,21,52,200,success,none,0,2287
2026-08-11T18:11:47.331369Z,US-GDP-26-Q3-GT-2.5,Kalshi NO / PM YES,30,30,89,16616,89,87,200,89,180,200,success,none,0,16616
2026-08-11T19:15:59.537507Z,ELEC-26-SENATE-GOP-MAJ,Kalshi YES / PM NO,54,28,48,8430,48,144,200,48,87,200,success,none,0,8430
2026-08-11T20:45:36.208616Z,UNEMP-26-AUG-LT-4.0,Kalshi NO / PM YES,50,48,129,14614,129,53,200,129,172,200,success,none,0,14614
2026-08-11T21:19:01.742815Z,OSCARS-26-BEST-PICTURE-NOLAN,Kalshi NO / PM YES,32,62,48,5460,0,70,500,0,200,429,failed_no_fill,none,0,0
2026-08-11T22:05:18.558938Z,ETH-26-ETF-APPROVAL-Q3,Kalshi YES / PM NO,45,30,46,8048,0,65,429,0,129,429,failed_no_fill,none,0,0
2026-08-11T22:17:05.774216Z,ELEC-26-HOUSE-DEM-MAJ,Kalshi NO / PM YES,35,29,88,8986,0,142,500,0,85,200,failed_no_fill,none,0,0
2026-08-11T22:29:37.558357Z,GPT-26-AGI-ACHIEVED-Q3,Kalshi YES / PM NO,48,34,60,7321,60,125,200,60,46,200,success,none,0,7321
