timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-07-25T06:19:27.165916Z,BTC-26-100K-EOY,Kalshi NO / PM YES,31,63,46,8685,46,79,200,0,129,500,leg_failed_unwind,market_sell_kalshi,-1870,-1870
2026-07-25T06:26:21.561654Z,FED-26-RATES-50BPS-JUL,Kalshi YES / PM NO,44,52,46,4638,46,96,200,0,57,500,leg_failed_unwind,market_sell_kalshi,-2223,-2223
2026-07-25T08:46:03.480020Z,NFL-26-SB-CHAMPS-KC,Kalshi YES / PM NO,43,25,10,1349,10,138,200,10,41,200,success,none,0,1349
2026-07-25T09:03:09.331900Z,KXHIGHCHI-26JUL25-B82.5,Kalshi NO / PM YES,30,56,112,19643,112,59,200,112,65,200,success,none,0,19643
2026-07-25T12:42:59.955262Z,KXHIGHTSFO-26JUL25-T71,Kalshi YES / PM NO,59,29,92,17305,92,39,200,92,167,200,success,none,0,17305
2026-07-25T13:28:54.223445Z,KXHIGHCHI-26JUL25-B82.5,Kalshi YES / PM NO,48,23,81,11759,81,38,200,81,114,200,success,none,0,11759
2026-07-25T14:46:09.071976Z,AAPL-26-VISION-PRO-SALES-GT-1M,Kalshi YES / PM NO,53,44,54,6900,54,47,200,54,129,200,success,none,0,6900
2026-07-25T15:29:15.673431Z,CPI-26-JUL-GT-3.2,Kalshi YES / PM NO,54,43,132,15123,132,103,200,0,89,500,leg_failed_unwind,market_sell_kalshi,-2102,-2102
2026-07-25T15:34:04.467669Z,KXHIGHTSFO-26JUL25-B72.5,Kalshi YES / PM NO,43,25,174,27526,0,61,429,0,196,200,failed_no_fill,none,0,0
2026-07-25T15:58:53.224276Z,CPI-26-JUL-GT-3.2,Kalshi YES / PM NO,45,26,43,5378,43,46,200,43,177,200,success,none,0,5378
2026-07-25T21:30:39.914007Z,BOXOFFICE-26-AVATAR3-GT-2B,Kalshi NO / PM YES,21,29,32,5909,32,31,200,32,134,200,success,none,0,5909
2026-07-25T23:18:49.752183Z,NFL-26-MVP-MAHOMES,Kalshi NO / PM YES,34,58,163,31773,163,47,200,0,184,429,leg_failed_unwind,market_sell_kalshi,-3735,-3735
