timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-07-04T01:39:06.553864Z,HURRICANE-26-CAT5-FL,Kalshi NO / PM YES,40,43,197,26410,0,110,500,0,73,429,failed_no_fill,none,0,0
2026-07-04T01:45:41.255195Z,KXHIGHTSFO-26JUL04-B72.5,Kalshi NO / PM YES,37,37,188,30318,188,86,200,52,47,200,partial_unwind,market_sell_kalshi,-1139,7246
2026-07-04T02:17:00.888525Z,FED-26-RATES-50BPS-JUL,Kalshi YES / PM NO,46,39,89,9768,0,35,500,0,53,200,failed_no_fill,none,0,0
2026-07-04T02:17:40.111057Z,CPI-26-JUL-LT-3.0,Kalshi NO / PM YES,20,25,142,24596,142,50,200,142,62,200,success,none,0,24596
2026-07-04T02:23:04.815317Z,CPI-26-JUL-GT-3.2,Kalshi YES / PM NO,47,22,98,18173,98,70,200,98,92,200,success,none,0,18173
2026-07-04T04:27:50.387917Z,HEAT-26-TX-JUL-RECORD,Kalshi YES / PM NO,53,25,182,25487,0,85,429,0,159,429,failed_no_fill,none,0,0
2026-07-04T05:34:13.490507Z,KXHIGHCHI-26JUL04-T79,Kalshi YES / PM NO,48,41,196,34905,196,85,200,0,78,429,leg_failed_unwind,market_sell_kalshi,-1895,-1895
2026-07-04T08:47:39.778148Z,BOXOFFICE-26-AVATAR3-GT-2B,Kalshi NO / PM YES,41,23,93,10912,93,139,200,93,151,200,success,none,0,10912
2026-07-04T13:20:17.684189Z,ETH-26-ETF-APPROVAL-Q3,Kalshi YES / PM NO,54,30,115,14625,115,50,200,0,116,500,leg_failed_unwind,market_sell_kalshi,-2001,-2001
2026-07-04T14:08:42.897896Z,KXHIGHMIA-26JUL04-B94.5,Kalshi YES / PM NO,51,37,112,16168,112,95,200,112,149,200,success,none,0,16168
2026-07-04T14:10:44.462517Z,US-GDP-26-Q3-GT-2.5,Kalshi NO / PM YES,40,34,132,25404,132,36,200,132,46,200,success,none,0,25404
2026-07-04T15:16:21.633366Z,POTUS-26-APPROVAL-GT-45,Kalshi NO / PM YES,50,26,195,23753,195,106,200,195,45,200,success,none,0,23753
2026-07-04T17:54:50.012802Z,KXHIGHCHI-26JUL04-T79,Kalshi NO / PM YES,24,38,167,30487,167,100,200,167,74,200,success,none,0,30487
2026-07-04T20:02:21.038844Z,ELEC-26-HOUSE-DEM-MAJ,Kalshi NO / PM YES,36,51,49,5081,49,51,200,49,137,200,success,none,0,5081
2026-07-04T21:12:59.628257Z,SP500-26-JUL04-GT-6000,Kalshi YES / PM NO,31,22,133,15058,133,61,200,133,166,200,success,none,0,15058
2026-07-04T22:30:27.978609Z,OSCARS-26-BEST-PICTURE-NOLAN,Kalshi NO / PM YES,49,49,52,6946,52,68,200,52,89,200,success,none,0,6946
2026-07-04T23:15:08.223539Z,NFL-26-MVP-MAHOMES,Kalshi NO / PM YES,38,25,116,18237,116,82,200,116,126,200,success,none,0,18237
2026-07-04T23:31:23.932581Z,KXHIGHCHI-26JUL04-B82.5,Kalshi NO / PM YES,35,54,80,10389,0,142,429,0,147,500,failed_no_fill,none,0,0
