timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-07-01T00:41:54.998747Z,SP500-26-JUL01-GT-6000,Kalshi NO / PM YES,45,51,134,16079,134,100,200,0,146,429,leg_failed_unwind,market_sell_kalshi,-3260,-3260
2026-07-01T01:17:35.757250Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi YES / PM NO,36,40,12,1407,12,70,200,12,109,200,success,none,0,1407
2026-07-01T02:57:58.366084Z,KXHIGHCHI-26JUL01-B82.5,Kalshi YES / PM NO,35,59,178,22608,178,67,200,0,74,500,leg_failed_unwind,market_sell_kalshi,-2520,-2520
2026-07-01T03:38:08.153156Z,GPT-26-AGI-ACHIEVED-Q3,Kalshi NO / PM YES,48,40,137,26612,0,122,500,0,146,500,failed_no_fill,none,0,0
2026-07-01T04:41:53.703185Z,GOV-26-CA-NEWSOM,Kalshi YES / PM NO,51,40,32,3685,32,147,200,32,116,200,success,none,0,3685
2026-07-01T04:42:36.272675Z,OSCARS-26-BEST-PICTURE-NOLAN,Kalshi YES / PM NO,40,42,183,20812,0,148,500,0,156,429,failed_no_fill,none,0,0
2026-07-01T04:58:41.478015Z,HURRICANE-26-CAT5-FL,Kalshi YES / PM NO,41,20,112,17573,0,72,429,0,113,500,failed_no_fill,none,0,0
2026-07-01T05:46:28.254070Z,KXHIGHTSFO-26JUL01-T71,Kalshi NO / PM YES,35,55,46,5376,46,44,200,46,163,200,success,none,0,5376
2026-07-01T07:41:32.389679Z,US-GDP-26-Q3-GT-2.5,Kalshi YES / PM NO,31,64,28,4593,28,52,200,0,133,500,leg_failed_unwind,market_sell_kalshi,-3559,-3559
2026-07-01T08:50:33.218067Z,ETH-26-ETF-APPROVAL-Q3,Kalshi NO / PM YES,38,45,60,7085,0,146,500,0,152,429,failed_no_fill,none,0,0
2026-07-01T08:51:08.958701Z,KXHIGHMIA-26JUL01-B94.5,Kalshi YES / PM NO,43,34,181,24882,181,143,200,181,139,200,success,none,0,24882
2026-07-01T09:17:50.406518Z,FED-26-RATES-50BPS-JUL,Kalshi NO / PM YES,20,38,98,10568,98,102,200,0,111,429,leg_failed_unwind,market_sell_kalshi,-1544,-1544
2026-07-01T09:54:46.372395Z,KXHIGHTSFO-26JUL01-T71,Kalshi YES / PM NO,48,24,84,11985,84,42,200,84,200,200,success,none,0,11985
2026-07-01T10:06:58.028312Z,GOV-26-FL-DESANTIS-WIN,Kalshi YES / PM NO,35,51,173,17746,173,102,200,0,118,429,leg_failed_unwind,market_sell_kalshi,-1213,-1213
2026-07-01T14:34:07.852056Z,GOV-26-FL-DESANTIS-WIN,Kalshi NO / PM YES,21,53,190,33934,190,116,200,155,102,200,partial_unwind,market_sell_kalshi,-1970,25713
2026-07-01T15:13:00.111873Z,OSCARS-26-BEST-PICTURE-NOLAN,Kalshi YES / PM NO,32,24,54,6336,54,30,200,54,153,200,success,none,0,6336
2026-07-01T15:58:07.067418Z,ELEC-26-SENATE-GOP-MAJ,Kalshi NO / PM YES,30,30,193,22832,193,44,200,193,66,200,success,none,0,22832
2026-07-01T16:10:17.479296Z,BOXOFFICE-26-AVATAR3-GT-2B,Kalshi YES / PM NO,55,40,132,23468,132,68,200,132,61,200,success,none,0,23468
2026-07-01T16:49:09.766620Z,ELEC-26-SENATE-GOP-MAJ,Kalshi YES / PM NO,37,20,158,19043,158,33,200,0,111,429,leg_failed_unwind,market_sell_kalshi,-1368,-1368
2026-07-01T19:28:55.055912Z,KXHIGHMIA-26JUL01-B94.5,Kalshi YES / PM NO,37,32,35,4954,35,45,200,35,188,200,success,none,0,4954
2026-07-01T21:27:48.940889Z,HEAT-26-TX-JUL-RECORD,Kalshi NO / PM YES,42,38,123,23149,0,130,500,0,174,200,failed_no_fill,none,0,0
2026-07-01T22:57:13.526623Z,KXHIGHCHI-26JUL01-T79,Kalshi NO / PM YES,33,47,135,15049,135,99,200,135,105,200,success,none,0,15049
2026-07-01T22:58:22.503972Z,BOXOFFICE-26-AVATAR3-GT-2B,Kalshi NO / PM YES,29,32,45,8304,45,73,200,0,158,429,leg_failed_unwind,market_sell_kalshi,-3087,-3087
2026-07-01T23:37:00.560055Z,OSCARS-26-BEST-PICTURE-NOLAN,Kalshi NO / PM YES,22,46,200,32453,200,137,200,163,61,200,partial_unwind,market_sell_kalshi,-1042,25407
