timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-08-17T00:29:26.547970Z,FED-24-RATES,Kalshi YES / PM NO,32,32,143,486200,143,137,200,143,47,200,success,none,0,486200
2026-08-17T00:59:07.583491Z,ELEC-24-PREZ,Kalshi NO / PM YES,22,21,143,772200,143,99,200,143,111,200,success,none,0,772200
2026-08-17T01:01:10.109865Z,NFL-24-MVP,Kalshi NO / PM YES,42,46,123,135300,123,140,200,123,77,200,success,none,0,135300
2026-08-17T06:33:23.803454Z,ELEC-24-PREZ,Kalshi YES / PM NO,31,64,47,14100,47,109,200,47,76,200,success,none,0,14100
2026-08-17T06:45:56.435991Z,ELEC-24-PREZ,Kalshi NO / PM YES,47,24,54,151200,54,74,200,54,57,200,success,none,0,151200
2026-08-17T06:46:04.385505Z,GPT-24-AGI,Kalshi YES / PM NO,45,28,163,407500,163,139,200,163,53,200,success,none,0,407500
2026-08-17T06:47:11.351849Z,FED-24-RATES,Kalshi YES / PM NO,42,27,161,450800,161,69,200,161,168,200,success,none,0,450800
2026-08-17T08:28:04.306595Z,GPT-24-AGI,Kalshi YES / PM NO,56,41,171,17100,171,54,200,171,104,200,success,none,0,17100
2026-08-17T08:28:13.830917Z,BTC-24-100K,Kalshi YES / PM NO,40,52,45,31500,45,60,200,45,57,200,success,none,0,31500
2026-08-17T09:51:28.216619Z,ELEC-24-PREZ,Kalshi NO / PM YES,49,27,176,404800,176,143,200,134,161,200,partial_unwind,market_sell_kalshi,-557,307643
2026-08-17T10:24:35.319841Z,BTC-24-100K,Kalshi YES / PM NO,45,21,66,211200,66,79,200,66,162,200,success,none,0,211200
2026-08-17T10:37:43.723198Z,NFL-24-MVP,Kalshi YES / PM NO,44,51,181,54300,181,143,200,181,137,200,success,none,0,54300
2026-08-17T13:26:19.061418Z,FED-24-RATES,Kalshi YES / PM NO,40,41,104,176800,104,129,200,104,128,200,success,none,0,176800
2026-08-17T14:37:55.483249Z,GPT-24-AGI,Kalshi NO / PM YES,43,46,59,47200,59,133,200,59,161,200,success,none,0,47200
2026-08-17T15:52:45.813379Z,FED-24-RATES,Kalshi NO / PM YES,40,41,84,134400,84,49,200,84,75,200,success,none,0,134400
2026-08-17T16:35:35.635998Z,NFL-24-MVP,Kalshi YES / PM NO,32,32,118,413000,118,79,200,78,67,200,partial_unwind,market_sell_kalshi,-1265,271735
2026-08-17T18:14:53.373184Z,BTC-24-100K,Kalshi NO / PM YES,22,42,79,260700,79,47,200,79,170,200,success,none,0,260700
2026-08-17T18:48:28.334353Z,BTC-24-100K,Kalshi NO / PM YES,32,21,99,435600,99,59,200,99,133,200,success,none,0,435600
2026-08-17T19:22:26.782243Z,GPT-24-AGI,Kalshi YES / PM NO,36,48,89,115700,89,104,200,89,136,200,success,none,0,115700
2026-08-17T19:36:52.327497Z,NFL-24-MVP,Kalshi YES / PM NO,38,30,22,66000,22,57,200,22,174,200,success,none,0,66000
2026-08-17T20:36:32.128532Z,BTC-24-100K,Kalshi YES / PM NO,46,24,165,478500,165,134,200,165,89,200,success,none,0,478500
2026-08-17T21:53:54.526991Z,BTC-24-100K,Kalshi YES / PM NO,55,20,84,201600,84,42,200,84,102,200,success,none,0,201600
2026-08-17T22:27:03.662769Z,GPT-24-AGI,Kalshi NO / PM YES,49,40,154,154000,154,112,200,29,121,200,partial_unwind,market_sell_kalshi,-1721,27279
