timestamp,pair_id,strategy,k_price,p_price,intended_qty,theoretical_profit,k_fill_qty,k_fill_time_ms,k_status_code,p_fill_qty,p_fill_time_ms,p_status_code,outcome,unwind_action,unwind_pnl,net_realized_pnl
2026-08-16T00:39:38.731631Z,KXHIGHTSFO-26AUG16-T71,Kalshi NO / PM YES,21,39,126,16793,126,141,200,126,138,200,success,none,0,16793
2026-08-16T01:37:44.748238Z,OSCARS-26-BEST-PICTURE-NOLAN,Kalshi NO / PM YES,42,32,148,23272,148,97,200,148,93,200,success,none,0,23272
2026-08-16T03:32:27.798955Z,ELEC-26-SENATE-GOP-MAJ,Kalshi NO / PM YES,20,70,153,30362,153,92,200,153,77,200,success,none,0,30362
2026-08-16T06:06:30.366911Z,KXHIGHCHI-26AUG16-B82.5,Kalshi YES / PM NO,39,39,31,4684,0,128,500,0,194,429,failed_no_fill,none,0,0
2026-08-16T07:01:53.092864Z,CPI-26-AUG-LT-3.0,Kalshi YES / PM NO,41,21,114,11455,0,48,429,0,141,429,failed_no_fill,none,0,0
2026-08-16T07:15:56.676457Z,ELEC-26-SENATE-GOP-MAJ,Kalshi NO / PM YES,50,42,54,8309,54,144,200,54,169,200,success,none,0,8309
2026-08-16T08:52:27.395583Z,BTC-26-100K-EOY,Kalshi YES / PM NO,44,38,35,4400,0,79,429,0,70,500,failed_no_fill,none,0,0
2026-08-16T09:26:01.411079Z,KXHIGHMIA-26AUG16-B94.5,Kalshi NO / PM YES,26,62,75,8182,75,43,200,75,52,200,success,none,0,8182
2026-08-16T09:36:50.498159Z,AAPL-26-VISION-PRO-SALES-GT-1M,Kalshi YES / PM NO,32,27,24,2645,24,36,200,24,200,200,success,none,0,2645
2026-08-16T14:31:17.799600Z,SCOTUS-26-RETIRE-THOMAS,Kalshi YES / PM NO,32,65,166,31944,166,117,200,166,63,200,success,none,0,31944
2026-08-16T14:50:15.128877Z,GOV-26-CA-NEWSOM,Kalshi NO / PM YES,33,51,86,9300,86,39,200,86,118,200,success,none,0,9300
2026-08-16T16:39:13.328939Z,HURRICANE-26-CAT5-FL,Kalshi NO / PM YES,27,53,61,9550,61,53,200,61,83,200,success,none,0,9550
2026-08-16T17:36:29.905948Z,KXHIGHTSFO-26AUG16-T71,Kalshi YES / PM NO,60,20,63,11230,63,127,200,63,118,200,success,none,0,11230
2026-08-16T19:55:07.656941Z,FDA-26-CRISPR-APPROVAL-SICKLE,Kalshi YES / PM NO,58,23,81,15330,81,149,200,81,139,200,success,none,0,15330
2026-08-16T20:05:35.176049Z,NBA-26-CHAMPS-BOS,Kalshi YES / PM NO,53,22,36,5925,36,58,200,0,150,429,leg_failed_unwind,market_sell_kalshi,-1970,-1970
2026-08-16T20:07:05.506545Z,BTC-26-100K-EOY,Kalshi NO / PM YES,42,42,44,4607,44,140,200,0,57,500,leg_failed_unwind,market_sell_kalshi,-2357,-2357
2026-08-16T20:48:58.611884Z,KXHIGHTSFO-26AUG16-B72.5,Kalshi YES / PM NO,43,20,108,18689,108,64,200,108,168,200,success,none,0,18689
2026-08-16T22:43:54.142704Z,US-GDP-26-Q3-GT-2.5,Kalshi NO / PM YES,50,21,102,10420,102,55,200,18,165,200,partial_unwind,market_sell_kalshi,-1928,-90
2026-08-16T23:22:59.960650Z,TSLA-26-ROBOTAXI-LAUNCH,Kalshi YES / PM NO,59,35,66,9984,0,123,500,0,106,200,failed_no_fill,none,0,0
